Evaluador,TipoAudifono,MarcaReferencia,Marca,Referencia,MAE,RMSE,Affinity,Segmento
kr0mka,in-ear,SoundPeats Mini Pro HS (ANC off),SoundPeats,Mini Pro HS,1.8665179856115108,2.774421840088956,72.25578159911043,Estilo Harman – Usuario general
Innerfidelity,over-ear,AKG K272HD,AKG,K272HD,3.628244604316547,5.084270043035047,49.15729956964953,Buen tono – Musical equilibrado
oratory1990,over-ear,AKG K361,AKG,K361,1.7115971223021582,2.5706287896350806,74.2937121036492,Estilo Harman – Usuario general
oratory1990,over-ear,AKG K52,AKG,K52,4.227093525179856,5.115965403947576,48.84034596052424,Buen tono – Musical equilibrado
Innerfidelity,over-ear,AKG K550,AKG,K550,1.5540143884892086,2.1587642348303655,78.41235765169634,Estilo Harman – Usuario general
Innerfidelity,over-ear,AKG K612,AKG,K612,2.417338129496403,3.346166517032921,66.53833482967079,Estilo Harman – Usuario general
Innerfidelity,over-ear,AKG K702 65th Anniversary Edition,AKG,K702 65th Anniversary Edition,2.8345323741007196,3.489050168618487,65.10949831381512,Estilo Harman – Usuario general
Rtings,over-ear,AKG K712 PRO,AKG,K712 PRO,3.3026906474820144,4.290402925855222,57.09597074144778,Buen tono – Musical equilibrado
Innerfidelity,over-ear,AKG K81 DJ,AKG,K81 DJ,2.8713812949640287,3.7442497879842556,62.557502120157444,Estilo Harman – Usuario general
Rtings,over-ear,AKG N60 NC Wireless,AKG,N60 NC Wireless,3.0108920863309354,3.7521446912629397,62.4785530873706,Estilo Harman – Usuario general
Innerfidelity,in-ear,AKG Q350 Quincy Jones,AKG,Q350 Quincy Jones,4.835496402877698,5.678000927472106,43.21999072527894,Personalizado – Firma no neutra
Innerfidelity,over-ear,AKG Q460 Quincy Jones,AKG,Q460 Quincy Jones,3.9118992805755397,5.538183233261595,44.61816766738405,Personalizado – Firma no neutra
Innerfidelity,over-ear,AKG Q701 Quincy Jones,AKG,Q701 Quincy Jones,3.2207913669064747,4.294300371824639,57.056996281753605,Buen tono – Musical equilibrado
Rtings,in-ear,Anker Soundcore Liberty 2 Pro,Anker,Soundcore Liberty 2 Pro,4.810805755395684,6.155125827863679,38.44874172136321,Personalizado – Firma no neutra
Rtings,in-ear,Anker Soundcore Liberty 4 NC,Anker,Soundcore Liberty 4 NC,2.723654676258993,3.7769798752994785,62.23020124700521,Estilo Harman – Usuario general
Rtings,in-ear,Anker Soundcore Liberty Air 2,Anker,Soundcore Liberty Air 2,4.155510791366907,5.763406366866759,42.365936331332406,Personalizado – Firma no neutra
Rtings,in-ear,Anker Soundcore Space A40,Anker,Soundcore Space A40,2.3662446043165466,3.1445140078116585,68.55485992188342,Estilo Harman – Usuario general
Rtings,over-ear,Anker Soundcore Space One,Anker,Soundcore Space One,3.8295971223021583,4.616510890895352,53.83489109104648,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Audeze iSINE 20,Audeze,iSINE 20,7.685611510791367,9.382051071176189,6.179489288238102,Alternativo
oratory1990,over-ear,Audeze LCD-2 Closed Back,Audeze,LCD-2 Closed Back,2.797913669064748,3.939532510701961,60.60467489298039,Buen tono – Musical equilibrado
oratory1990,over-ear,Audeze LCD-4z,Audeze,LCD-4z,4.928676258992805,6.111942867166772,38.88057132833228,Personalizado – Firma no neutra
Rtings,over-ear,Audeze MM-100,Audeze,MM-100,3.866388489208633,5.146737738851474,48.53262261148526,Buen tono – Musical equilibrado
oratory1990,over-ear,Audeze MM-500,Audeze,MM-500,3.146561151079137,4.654424150489711,53.45575849510289,Buen tono – Musical equilibrado
Rtings,over-ear,Audeze Mobius,Audeze,Mobius,2.6392661870503598,3.3559340120933814,66.44065987906619,Estilo Harman – Usuario general
Innerfidelity,over-ear,Audio-Technica ATH-A2000Z,Audio-Technica,ATH-A2000Z,2.6703309352517985,4.050605674579451,59.49394325420549,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Audio-Technica ATH-AD500,Audio-Technica,ATH-AD500,5.322028776978417,7.678399179310394,23.216008206896063,Personalizado – Firma no neutra
Innerfidelity,over-ear,Audio-Technica ATH-AD700,Audio-Technica,ATH-AD700,4.789539568345324,6.800603559756914,31.993964402430862,Personalizado – Firma no neutra
Rtings,over-ear,Audio-Technica ATH-AD700X (2013),Audio-Technica,ATH-AD700X -2013,4.3067625899280575,5.771057182804053,42.28942817195947,Personalizado – Firma no neutra
Innerfidelity,over-ear,Audio-Technica ATH-AD900,Audio-Technica,ATH-AD900,3.82663309352518,5.545437751531894,44.54562248468106,Personalizado – Firma no neutra
Innerfidelity,over-ear,Audio-Technica ATH-ANC9,Audio-Technica,ATH-ANC9,3.616561151079137,4.2810664139076104,57.1893358609239,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Audio-Technica ATH-M10,Audio-Technica,ATH-M10,6.482258992805756,9.322285320516762,6.777146794832376,Alternativo
Rtings,over-ear,Audio-Technica ATH-M20x,Audio-Technica,ATH-M20x,3.1026187050359715,4.244978141811855,57.550218581881445,Buen tono – Musical equilibrado
Rtings,over-ear,Audio-Technica ATH-M60x,Audio-Technica,ATH-M60x,2.658071942446043,3.690769625925557,63.09230374074443,Estilo Harman – Usuario general
Innerfidelity,over-ear,Audio-Technica ATH-W5000,Audio-Technica,ATH-W5000,5.510129496402878,7.759014344433338,22.40985655566662,Personalizado – Firma no neutra
Innerfidelity,over-ear,Beats Pro,Beats,Pro,3.2245179856115107,3.9494928551587023,60.50507144841298,Buen tono – Musical equilibrado
Rtings,over-ear,Beats Solo Pro,Beats,Solo Pro,1.9872805755395684,2.9546558796087363,70.45344120391263,Estilo Harman – Usuario general
Innerfidelity,over-ear,Beats Studio 2 (2014),Beats,Studio 2,3.7316546762589926,4.901133769875683,50.98866230124317,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Beats Tour (2014),Beats,Tour,4.394345323741008,5.14090551327321,48.5909448672679,Buen tono – Musical equilibrado
oratory1990,over-ear,Beyerdynamic DT 177X Go (leather earpads),Beyerdynamic,DT 177X Go,2.5570359712230215,3.4207418523098005,65.792581476902,Estilo Harman – Usuario general
Innerfidelity,over-ear,Beyerdynamic DT 235,Beyerdynamic,DT 235,3.04968345323741,4.682161171661018,53.17838828338982,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Beyerdynamic DT 48 (loose),Beyerdynamic,DT 48,7.265496402877698,9.951239740560004,0.48760259439995934,Alternativo
Innerfidelity,over-ear,Beyerdynamic DT 48 E (120 Ohm),Beyerdynamic,DT 48 E,5.732302158273381,7.3267756410964315,26.73224358903569,Personalizado – Firma no neutra
Innerfidelity,over-ear,Beyerdynamic T90,Beyerdynamic,T90,3.7606330935251795,5.011060198854805,49.889398011451945,Buen tono – Musical equilibrado
oratory1990,in-ear,Beyerdynamic Xelento,Beyerdynamic,Xelento,3.675712230215827,4.399663361876875,56.00336638123125,Buen tono – Musical equilibrado
Rtings,over-ear,Bose Noise Cancelling Headphones 700,Bose,Noise Cancelling Headphones 700,2.231539568345324,3.0094010972332645,69.90598902766735,Estilo Harman – Usuario general
Rtings,over-ear,Bose QuietComfort,Bose,QuietComfort,3.3409208633093526,4.300172357261773,56.99827642738227,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Bose QuietComfort 15,Bose,QuietComfort 15,1.9506618705035972,2.4480613677830165,75.51938632216984,Estilo Harman – Usuario general
Rtings,over-ear,Bose QuietComfort 35 II,Bose,QuietComfort 35 II,2.3602589928057554,3.2366564593684055,67.63343540631595,Estilo Harman – Usuario general
Kuulokenurkka,over-ear,Bose QuietComfort SE (ANC on),Bose,QuietComfort SE,2.9444172661870507,4.021896023755373,59.78103976244627,Buen tono – Musical equilibrado
Rtings,in-ear,Bose QuietComfort Ultra Earbuds,Bose,QuietComfort Ultra Earbuds,4.009194244604316,4.500152499414393,54.998475005856065,Buen tono – Musical equilibrado
Rtings,over-ear,Bose QuietComfort Ultra Headphones,Bose,QuietComfort Ultra Headphones,2.796834532374101,3.5776913499746525,64.22308650025347,Estilo Harman – Usuario general
Rtings,in-ear,Bose SoundSport Free,Bose,SoundSport Free,2.010043165467626,2.782419991157741,72.17580008842259,Estilo Harman – Usuario general
Rtings,in-ear,Bose SoundSport Wireless,Bose,SoundSport Wireless,1.6687338129496403,2.4003756001056864,75.99624399894313,Estilo Harman – Usuario general
Innerfidelity,in-ear,Denon AH-C360,Denon,AH-C360,4.139971223021583,4.972554169039165,50.274458309608356,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Denon AH-C560R,Denon,AH-C560R,3.5542446043165463,4.419632134175745,55.803678658242546,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Denon AH-C710,Denon,AH-C710,4.452892086330936,5.313372894009168,46.866271059908314,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Denon AH-D1100,Denon,AH-D1100,4.568014388489209,5.856798853106993,41.432011468930064,Personalizado – Firma no neutra
oratory1990,over-ear,Denon AH-D5200,Denon,AH-D5200,1.6017841726618705,2.3212121616260273,76.78787838373972,Estilo Harman – Usuario general
Innerfidelity,over-ear,Denon AH-D600,Denon,AH-D600,2.6861726618705037,3.6113175219861677,63.886824780138326,Estilo Harman – Usuario general
Innerfidelity,over-ear,Denon AH-D7100,Denon,AH-D7100,3.554359712230216,4.670542186571787,53.29457813428213,Buen tono – Musical equilibrado
oratory1990,over-ear,Denon AH-D9200,Denon,AH-D9200,2.670115107913669,3.3481561338149803,66.5184386618502,Estilo Harman – Usuario general
Rtings,in-ear,Denon PerL Pro,Denon,PerL Pro,1.9539280575539568,3.141165297220194,68.58834702779805,Estilo Harman – Usuario general
Innerfidelity,in-ear,DUNU DN1000,DUNU,DN1000,2.308043165467626,3.067681687406925,69.32318312593075,Estilo Harman – Usuario general
Super Review,in-ear,DUNU Mirai,DUNU,Mirai,1.9593237410071942,2.960805864440706,70.39194135559293,Estilo Harman – Usuario general
Super Review,in-ear,DUNU SA6 (atmospheric Immersion mode),DUNU,SA6,1.7573525179856113,2.863919636346879,71.36080363653122,Estilo Harman – Usuario general
Super Review,in-ear,DUNU Zen Pro,DUNU,Zen Pro,2.689956834532374,5.225513805586404,47.74486194413596,Buen tono – Musical equilibrado
Super Review,in-ear,FiiO FD11,FiiO,FD11,3.063726618705036,3.6752083873771677,63.247916126228326,Estilo Harman – Usuario general
Super Review,in-ear,FiiO FH1,FiiO,FH1,3.407769784172662,4.112982044084806,58.87017955915194,Buen tono – Musical equilibrado
Super Review,in-ear,FiiO FH3,FiiO,FH3,2.295913669064748,3.6282117600189174,63.717882399810826,Estilo Harman – Usuario general
Super Review,in-ear,FiiO FX15 (off),FiiO,FX15,3.4210359712230214,4.539493078535525,54.60506921464475,Buen tono – Musical equilibrado
oratory1990,in-ear,Final Audio A8000,Final Audio,A8000,1.4895395683453239,1.9544346548666918,80.45565345133308,Estilo Harman – Usuario general
Innerfidelity,in-ear,Final Audio Adagio III,Final Audio,Adagio III,5.662676258992805,6.815623820132237,31.843761798677633,Personalizado – Firma no neutra
Super Review,in-ear,Final Audio B3 (Final Audio TWS eartips),Final Audio,B3,3.958388489208633,4.876985506016937,51.23014493983063,Buen tono – Musical equilibrado
Super Review,in-ear,Final Audio E2000,Final Audio,E2000,3.731553956834532,4.428784119482278,55.712158805177225,Buen tono – Musical equilibrado
oratory1990,in-ear,Final Audio E4000,Final Audio,E4000,3.1031079136690645,3.849263145407174,61.50736854592826,Buen tono – Musical equilibrado
oratory1990,in-ear,Final Audio F3100,Final Audio,F3100,4.448446043165467,6.361436390442043,36.38563609557957,Personalizado – Firma no neutra
oratory1990,over-ear,"Final Audio UX3000 (Bluetooth, ANC on)",Final Audio,UX3000,2.114345323741007,3.2023705023829416,67.97629497617058,Estilo Harman – Usuario general
Harpo,in-ear,Final Audio ZE3000,Final Audio,ZE3000,2.880517985611511,3.913156447331868,60.868435526681324,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Grado GR8,Grado,GR8,4.033194244604317,5.4079529897705605,45.920470102294395,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado GS1000,Grado,GS1000,4.163597122302158,5.408842693273261,45.91157306726739,Buen tono – Musical equilibrado
Rtings,over-ear,Grado GW100,Grado,GW100,3.990719424460432,4.806999378155019,51.93000621844981,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado PS1000,Grado,PS1000,3.75126618705036,5.13994310356775,48.600568964322505,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado PS500,Grado,PS500,3.5175107913669064,4.684309750830598,53.15690249169401,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado RS1,Grado,RS1,4.604892086330936,6.658431253875791,33.415687461242086,Personalizado – Firma no neutra
Innerfidelity,over-ear,Grado RS2,Grado,RS2,4.616086330935252,6.761122890009687,32.38877109990314,Personalizado – Firma no neutra
Rtings,over-ear,Grado SR125e,Grado,SR125e,3.3687625899280573,4.91631895693627,50.8368104306373,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado SR125i,Grado,SR125i,2.618359712230216,4.032184441082337,59.67815558917663,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Grado SR325,Grado,SR325,4.139467625899281,5.722107487693623,42.77892512306377,Personalizado – Firma no neutra
Rtings,over-ear,Grado SR80e,Grado,SR80e,3.120273381294964,4.756059474672147,52.43940525327852,Buen tono – Musical equilibrado
Super Review,over-ear,HIFIMAN Ananda Nano,HIFIMAN,Ananda Nano,2.5715539568345323,3.886374852790564,61.13625147209436,Buen tono – Musical equilibrado
Rtings,over-ear,HIFIMAN Arya,HIFIMAN,Arya,2.544776978417266,3.5490564152812394,64.5094358471876,Estilo Harman – Usuario general
Kuulokenurkka,over-ear,HIFIMAN Arya Organic,HIFIMAN,Arya Organic,2.7895827338129497,4.239514632189251,57.60485367810749,Buen tono – Musical equilibrado
Rtings,over-ear,HIFIMAN Arya Stealth Magnet Version,HIFIMAN,Arya Stealth Magnet Version,2.445654676258993,3.8403436034820837,61.596563965179165,Buen tono – Musical equilibrado
oratory1990,over-ear,HIFIMAN Deva (wired),HIFIMAN,Deva,2.7764892086330937,4.348520396673766,56.514796033262336,Buen tono – Musical equilibrado
oratory1990,over-ear,HIFIMAN Deva Pro,HIFIMAN,Deva Pro,3.7233525179856115,4.987499640287757,50.12500359712243,Buen tono – Musical equilibrado
oratory1990,over-ear,HIFIMAN Edition S (closed back),HIFIMAN,Edition S,3.7220719424460436,4.2376165759308995,57.623834240691004,Buen tono – Musical equilibrado
Innerfidelity,over-ear,HIFIMAN Edition X V2,HIFIMAN,Edition X V2,2.987769784172662,3.93019738827344,60.6980261172656,Buen tono – Musical equilibrado
oratory1990,over-ear,HIFIMAN HE1000se,HIFIMAN,HE1000se,2.789841726618705,4.046740868239064,59.53259131760936,Buen tono – Musical equilibrado
Innerfidelity,over-ear,HIFIMAN HE4XX,HIFIMAN,HE4XX,2.113769784172662,2.828040504222876,71.71959495777124,Estilo Harman – Usuario general
Innerfidelity,over-ear,HIFIMAN HE-5,HIFIMAN,HE-5,3.0926762589928054,4.347850788012411,56.52149211987589,Buen tono – Musical equilibrado
Innerfidelity,over-ear,HIFIMAN HE-500,HIFIMAN,HE-500,2.0505179856115108,2.900568165627768,70.99431834372231,Estilo Harman – Usuario general
Innerfidelity,over-ear,HIFIMAN HE-5LE,HIFIMAN,HE-5LE,2.9235107913669065,3.4699793709087627,65.30020629091237,Estilo Harman – Usuario general
Innerfidelity,in-ear,HIFIMAN RE400,HIFIMAN,RE400,3.878,5.093327035226561,49.06672964773439,Buen tono – Musical equilibrado
DHRME,in-ear,HIFIMAN Svanar (ANC Hifi),HIFIMAN,Svanar,3.0860863309352515,4.1207641430082065,58.79235856991794,Buen tono – Musical equilibrado
Rtings,in-ear,Jabra Elite 7 Pro,Jabra,Elite 7 Pro,1.968589928057554,3.001496341455339,69.98503658544661,Estilo Harman – Usuario general
Rtings,in-ear,Jabra Elite 75t,Jabra,Elite 75t,3.7537410071942445,4.537858922126414,54.62141077873586,Buen tono – Musical equilibrado
oratory1990,over-ear,JBL Duet NC (ANC Off),JBL,Duet NC,3.0638992805755394,4.256757251965195,57.43242748034805,Buen tono – Musical equilibrado
Rtings,in-ear,JBL Free X,JBL,Free X,2.869093525179856,3.7994446394631574,62.005553605368426,Estilo Harman – Usuario general
Filk,over-ear,JBL Live 770NC (ANC on),JBL,Live 770NC,3.510546762589928,4.312941192112258,56.87058807887742,Buen tono – Musical equilibrado
Rtings,over-ear,JBL T450BT,JBL,T450BT,2.6152517985611508,3.5717790339865507,64.2822096601345,Estilo Harman – Usuario general
Innerfidelity,over-ear,Koss BT540i (wired),Koss,BT540i,3.828647482014388,4.728209495778632,52.71790504221368,Buen tono – Musical equilibrado
Super Review,over-ear,Koss KDE250,Koss,KDE250,8.543237410071942,11.95178606200523,0.0,Alternativo
oratory1990,over-ear,Koss KPH40,Koss,KPH40,3.4524460431654673,4.6557814449681105,53.4421855503189,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Koss KPH7,Koss,KPH7,8.426244604316546,12.97524886718816,0.0,Alternativo
Innerfidelity,over-ear,Koss Tony Bennett,Koss,Tony Bennett,3.919107913669065,5.102338637168776,48.976613628312236,Buen tono – Musical equilibrado
Rtings,in-ear,KZ AS10,KZ,AS10,3.7695683453237407,4.524193334036577,54.758066659634224,Buen tono – Musical equilibrado
Super Review,in-ear,KZ AST,KZ,AST,5.020043165467626,6.429877752622445,35.70122247377556,Personalizado – Firma no neutra
oratory1990,in-ear,KZ ATE,KZ,ATE,3.853165467625899,4.772497272479822,52.27502727520178,Buen tono – Musical equilibrado
Super Review,in-ear,KZ DQ6,KZ,DQ6,2.460748201438849,3.6557379752773436,63.442620247226564,Estilo Harman – Usuario general
RikudouGoku,in-ear,KZ DQ6S,KZ,DQ6S,2.8638129496402875,3.5335131599866103,64.6648684001339,Estilo Harman – Usuario general
Super Review,in-ear,KZ EDX Pro,KZ,EDX Pro,3.946834532374101,4.779479352157288,52.20520647842712,Buen tono – Musical equilibrado
RikudouGoku,in-ear,KZ EDX Ultra,KZ,EDX Ultra,3.1503021582733814,4.1806176955740355,58.193823044259645,Buen tono – Musical equilibrado
ToneDeafMonk,in-ear,KZ EDXS,KZ,EDXS,2.2357985611510793,3.051476679913768,69.48523320086233,Estilo Harman – Usuario general
Super Review,in-ear,KZ PR1 Pro,KZ,PR1 Pro,3.079122302158273,4.731108027245587,52.68891972754413,Buen tono – Musical equilibrado
ToneDeafMonk,in-ear,KZ PR3,KZ,PR3,2.205697841726619,3.7575287301993288,62.424712698006715,Estilo Harman – Usuario general
ToneDeafMonk,in-ear,KZ Symphony,KZ,Symphony,3.344287769784173,4.980365303986353,50.19634696013647,Buen tono – Musical equilibrado
Super Review,in-ear,KZ x Crinacle CRN,KZ,x Crinacle CRN,1.6732230215827337,2.443572894187655,75.56427105812345,Estilo Harman – Usuario general
ToneDeafMonk,in-ear,KZ x HBB PR2,KZ,x HBB PR2,1.865294964028777,3.5330007218679453,64.66999278132054,Estilo Harman – Usuario general
Super Review,in-ear,KZ ZEX,KZ,ZEX,3.4490503597122304,4.33949307452897,56.6050692547103,Buen tono – Musical equilibrado
RikudouGoku,in-ear,KZ ZEX Pro,KZ,ZEX Pro,1.7684604316546761,2.8389156912733906,71.61084308726609,Estilo Harman – Usuario general
Super Review,in-ear,KZ ZS7,KZ,ZS7,3.399956834532374,4.221176061020139,57.78823938979861,Buen tono – Musical equilibrado
Super Review,in-ear,KZ ZSN Pro,KZ,ZSN Pro,3.7557841726618704,4.746696950769666,52.53303049230334,Buen tono – Musical equilibrado
Rtings,in-ear,KZ ZST,KZ,ZST,4.701669064748201,5.427112326222744,45.72887673777256,Buen tono – Musical equilibrado
Rtings,over-ear,Logitech G433,Logitech,G433,1.8637266187050359,2.5079572070747114,74.9204279292529,Estilo Harman – Usuario general
Rtings,over-ear,Logitech G733 LIGHTSPEED,Logitech,G733 LIGHTSPEED,1.9655395683453236,2.480633505765827,75.19366494234173,Estilo Harman – Usuario general
Rtings,over-ear,Logitech G930,Logitech,G930,3.310791366906475,4.861661112930272,51.38338887069728,Buen tono – Musical equilibrado
Fahryst,in-ear,Moondrop Aria Elven Maiden,Moondrop,Aria Elven Maiden,2.1344172661870506,3.3676004735776313,66.3239952642237,Estilo Harman – Usuario general
oratory1990,in-ear,Moondrop Blessing 2,Moondrop,Blessing 2,2.1294820143884894,3.277099063711882,67.22900936288119,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop Droplet,Moondrop,Droplet,3.0113237410071942,3.717531845402637,62.82468154597363,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop Jiu,Moondrop,Jiu,1.3244604316546762,2.347777764537069,76.5222223546293,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop Kanas Pro,Moondrop,Kanas Pro,2.3589352517985613,3.0392958290845344,69.60704170915466,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop LAN,Moondrop,LAN,1.6214388489208635,2.482590315831227,75.17409684168773,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop May (3,Moondrop,May,2.511280575539568,3.1543700872728957,68.45629912727105,Estilo Harman – Usuario general
Super Review,in-ear,Moondrop Nekocake (ANC off),Moondrop,Nekocake,3.478388489208633,7.123029728843311,28.769702711566893,Personalizado – Firma no neutra
Super Review,in-ear,Moondrop Spaceship,Moondrop,Spaceship,3.0015971223021585,4.2314510496532405,57.68548950346759,Buen tono – Musical equilibrado
Super Review,in-ear,Moondrop SSP,Moondrop,SSP,2.9688776978417266,3.885791920435378,61.14208079564622,Buen tono – Musical equilibrado
oratory1990,in-ear,Moondrop Starfield,Moondrop,Starfield,1.818,2.4589490941217176,75.41050905878282,Estilo Harman – Usuario general
Innerfidelity,over-ear,Philips Fidelio M1,Philips,Fidelio M1,3.7271654676258996,5.932807723330868,40.671922766691324,Personalizado – Firma no neutra
Rtings,over-ear,Philips Fidelio NC1,Philips,Fidelio NC1,2.3346043165467627,3.289152981867748,67.10847018132252,Estilo Harman – Usuario general
Innerfidelity,in-ear,Philips Fidelio S2 (2013),Philips,Fidelio S2,1.8783021582733814,2.369362054807705,76.30637945192295,Estilo Harman – Usuario general
Rtings,over-ear,Philips Fidelio X3,Philips,Fidelio X3,2.6635107913669067,3.9399518676532663,60.600481323467335,Buen tono – Musical equilibrado
Rtings,over-ear,Razer BlackShark V2,Razer,BlackShark V2,2.3558129496402875,3.1097911054320773,68.90208894567922,Estilo Harman – Usuario general
Rtings,in-ear,Razer Hammerhead True Wireless (2019),Razer,Hammerhead True Wireless,5.803884892086331,7.095281419173322,29.04718580826679,Personalizado – Firma no neutra
Rtings,over-ear,Razer Kraken V3 Pro,Razer,Kraken V3 Pro,2.973928057553957,3.667805648256365,63.32194351743635,Estilo Harman – Usuario general
Rtings,over-ear,Sennheiser ACCENTUM,Sennheiser,ACCENTUM,2.8759424460431653,3.881061339672714,61.189386603272865,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser Amperior,Sennheiser,Amperior,2.939654676258993,3.91235335533211,60.876466446678904,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Sennheiser CX 2,Sennheiser,CX 2,2.559913669064748,3.331835927455314,66.68164072544685,Estilo Harman – Usuario general
Rtings,over-ear,Sennheiser GAME ONE,Sennheiser,GAME ONE,2.9177266187050357,4.360864609671446,56.39135390328554,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 202,Sennheiser,HD 202,4.125870503597122,5.8296547030535635,41.703452969464365,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sennheiser HD 218,Sennheiser,HD 218,3.242345323741007,4.268972396694667,57.31027603305333,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 219,Sennheiser,HD 219,2.4721438848920867,3.19498163154333,68.0501836845667,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sennheiser HD 228,Sennheiser,HD 228,3.7530791366906473,5.143965592263277,48.560344077367226,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 238,Sennheiser,HD 238,1.9013237410071944,2.4215167373678255,75.78483262632174,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sennheiser HD 239,Sennheiser,HD 239,1.742935251798561,2.3676570089922686,76.32342991007732,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sennheiser HD 25-1,Sennheiser,HD 45682,3.1836258992805755,4.157435429747284,58.425645702527156,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 419,Sennheiser,HD 419,4.37168345323741,5.467609765405958,45.323902345940425,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 424,Sennheiser,HD 424,6.268762589928057,9.647876562139121,3.5212343786087956,Alternativo
Innerfidelity,over-ear,Sennheiser HD 429,Sennheiser,HD 429,3.2995395683453235,5.424452629614831,45.75547370385169,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 439,Sennheiser,HD 439,3.606863309352518,5.789836033512868,42.101639664871314,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sennheiser HD 448,Sennheiser,HD 448,4.809841726618705,6.843577506942197,31.56422493057802,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sennheiser HD 449,Sennheiser,HD 449,2.8397985611510794,4.5639104777505075,54.360895222494925,Buen tono – Musical equilibrado
Rtings,over-ear,Sennheiser HD 450BT,Sennheiser,HD 450BT,2.741410071942446,4.1328779319016915,58.67122068098308,Buen tono – Musical equilibrado
oratory1990,over-ear,Sennheiser HD 555,Sennheiser,HD 555,3.9537553956834532,5.875112024035289,41.24887975964711,Personalizado – Firma no neutra
Headphone.com Legacy,over-ear,Sennheiser HD 558,Sennheiser,HD 558,3.067669064748202,4.582555458734144,54.17444541265856,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser HD 569,Sennheiser,HD 569,2.4189928057553955,3.3619544675272772,66.38045532472722,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sennheiser HD 595,Sennheiser,HD 595,4.254258992805755,6.171446328387914,38.28553671612086,Personalizado – Firma no neutra
Rtings,over-ear,Sennheiser HD 598 CS,Sennheiser,HD 598 CS,3.236776978417266,4.05729927538898,59.42700724611021,Buen tono – Musical equilibrado
Rtings,over-ear,Sennheiser HD 599,Sennheiser,HD 599,2.3635539568345325,3.1509195414727005,68.490804585273,Estilo Harman – Usuario general
Rtings,over-ear,Sennheiser HD 8XX,Sennheiser,HD 8XX,4.010230215827338,5.010603734498734,49.89396265501266,Buen tono – Musical equilibrado
oratory1990,over-ear,Sennheiser HD25-1 II (bad seal),Sennheiser,HD25-1 II,4.545956834532374,6.970399511686399,30.29600488313602,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sennheiser Momentum,Sennheiser,Momentum,3.7145611510791365,5.470253581380329,45.297464186196706,Buen tono – Musical equilibrado
Rtings,over-ear,Sennheiser Momentum 3 Wireless,Sennheiser,Momentum 3 Wireless,2.323194244604317,3.5610310526971514,64.38968947302848,Estilo Harman – Usuario general
Innerfidelity,in-ear,Sennheiser Momentum In-Ear,Sennheiser,Momentum In-Ear,3.646935251798561,4.312694028582675,56.873059714173245,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sennheiser Momentum On-Ear,Sennheiser,Momentum On-Ear,2.448647482014388,3.0008380364263765,69.99161963573624,Estilo Harman – Usuario general
Rtings,in-ear,Sennheiser Momentum True Wireless,Sennheiser,Momentum True Wireless,3.5264460431654676,4.461971722756237,55.380282772437624,Buen tono – Musical equilibrado
DHRME,in-ear,Sennheiser Momentum True Wireless 4 (ANC Off),Sennheiser,Momentum True Wireless 4,2.8921007194244606,3.925876798002393,60.74123201997607,Buen tono – Musical equilibrado
Innerfidelity,earbud,Sennheiser MX 560,Sennheiser,MX 560,,,,
